Paper_ID,ID,input1,input2,input3,input4,B_num,RC_ratio,Wt_1,TPSA_1,NumHDonors_1,NumHAcceptors_1,MolLogP_1,NumRotatableBonds_1,HeavyAtomCount_1,RingCount_1,BertzCT_1,Wt_2,TPSA_2,NumHDonors_2,NumHAcceptors_2,MolLogP_2,NumRotatableBonds_2,HeavyAtomCount_2,RingCount_2,BertzCT_2,Wt_3,TPSA_3,NumHDonors_3,NumHAcceptors_3,MolLogP_3,NumRotatableBonds_3,HeavyAtomCount_3,RingCount_3,BertzCT_3,Wt_4,TPSA_4,NumHDonors_4,NumHAcceptors_4,MolLogP_4,NumRotatableBonds_4,HeavyAtomCount_4,RingCount_4,BertzCT_4,Expression
100,2312,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.269512944
100,2313,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,2.991890304
100,2314,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.127266818
100,2315,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,2,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,2.96449534
100,2316,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,2,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.1811287
100,2317,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,2,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.149527014
100,2318,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,5,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.196452542
100,2319,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,5,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.26799259
100,2320,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,5,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.219060332
100,2321,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,10,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.23363058
100,2322,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,10,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.061452479
100,2323,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,10,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.287689784
100,2324,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.115610512
100,2325,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.117271296
100,2326,*CCCCCCCCCCCC,*CC(*)C(=O)OCCN(CC)CC,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,173.256,29.54,0,3,1.2814,6,12,0,121.6969429,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.28510703
100,2327,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,2,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.339153196
100,2328,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,2,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.284430734
100,2329,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,2,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.180842415
100,2330,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,5,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.231087121
100,2331,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,5,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.075911761
100,2332,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,5,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.264817823
100,2333,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,10,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.376576957
100,2334,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,10,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.252731703
100,2335,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,10,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.221674997
100,2336,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,20,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.326847699
100,2337,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,20,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.523616419
100,2338,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCCOc1ccccc1,*SC(=S)SC(C)(C#N)CCC(=O)O,20,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,194.23,35.53,0,3,2.0186,5,14,1,269.1209499,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.3516997
100,2339,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,2,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.110758009
100,2340,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,2,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.352471951
100,2341,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,2,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.190331698
100,2342,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,5,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.115111036
100,2343,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,5,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.626289029
100,2344,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,5,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.1987945
100,2345,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,10,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.198244586
100,2346,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,10,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.513150985
100,2347,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,10,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.186815124
100,2348,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.230704314
100,2349,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,1,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.123198075
100,2350,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)(C)C(=O)OCCCCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,20,0.5,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,172.268,26.3,0,2,2.7659,6,12,0,119.0069869,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.289811839
100,2351,*CCCCCCCCCCCC,*CC(*)(C)C(=O)OCCN(C)C,*CC(*)C(=O)OCC(CC)CCCC,*SC(=S)SC(C)(C#N)CCC(=O)O,2,2,170.34,0,0,0,4.9272,9,12,0,56.4385619,159.229,29.54,0,3,0.7472,4,11,0,121.2604657,186.295,26.3,0,2,3.156,7,13,0,132.0519685,235.355,61.09,2,4,2.08138,4,13,0,260.9534945,3.23146959
